X,twitter_handle,example,user_id,party,label
909,ChristophDegen,Förderschullehrer I MdL & Sprecher f. Bildung I Generalsekretär @hessenspd I Kreistag MKK I Musikliebhaber I Läufer I Kuchenbäcker,1196090882,SPD,2
1903,fw_rlp,Landesvereinigung FREIE WÄHLER Rheinland-Pfalz,792169223,Freie Wähler,6
1523,DValgolio,"Arbeitnehmer-Anwalt / MdA @dielinkeberlin, direkt gewählt in #Friedrichshain-West, Sprecher für Arbeit und Wirtschaft",1.37121859321376E+018,DIE LINKE,0
522,Martin_Hahn_MdL,Landtagsabgeordneter (Bündnis 90/ Die Grünen) für den Bodenseekreis,3257970789,Bündnis 90/Die Grünen,1
879,KBolldorf,"MdL, Vorsitzender des Europaausschusses im HLT, Vorsitzender der AfD-Fraktion Marburg-Biedenkopf, Bürgermeister a.D.",1.18088716065802E+018,AfD,5
1565,c_lindner,Bundesminister der Finanzen. Bundesvorsitzender der Freien Demokraten. Es twittern er selbst (CL) und sein Team (TL).,122102353,FDP,4
1575,MatthiasHoehn,"🚩🇪🇺🏳️‍🌈 | Früher viele Jahre Politik (für @dielinke u.a. als BGF, im Bundestag & im Landtag) - heute Tagungsmanagement, Immobilien & Hotellerie und so",15686106,DIE LINKE,0
838,s_boeddinghaus,LinksFraktion Hamburgische Bürgerschaft: Ko-Vorsitzende/Fachsprecherin für Schule-Bildung-Jugend-Familie,3382066053,DIE LINKE,0
1590,katarinabarley,"Feministin, Sozialdemokratin, Europa, Bundesministerin a.D., MdEP, Vizepräsidentin @europarl_de, Impressum: https://t.co/SB9oxMC1FL",2097559123,SPD,2
787,miriamstrunge,"LINKEN Abgeordnete in der Bremischen Bürgerschaft. Aktiv in der Bildungs-, Kultur- &Hochschulpolitik.",3082251337,DIE LINKE,0
761,BuettnerAndreas,"Mitglied des Landtags Brandenburg #linke_ltbb Sprecher für Soziales, Verbraucherschutz, Verkehr und Religion #Zionist 🇮🇱 עם ישראל חי FCKBDS",867832583,DIE LINKE,0
735,DieDannenberg,Mensch. Abgeordnete @linke_ltbb.,1.08592220027905E+018,DIE LINKE,0
,,"SPD-Bundestagsabgeordnete für den Wahlkreis 54 - Bremen I,



Staatsministerin beim Bundeskanzler, hier privat unterwegs",,,2
591,BertholdRueth,"Mitglied des Bay. Landtags, Vorsitzender des Landessportbeirates, sportpolitischer Sprecher und Beisitzer im Vorstand der CSU-Landtagsfraktion",1076223112,CSU,3
370,Otto_Fricke,"Freiheitsfreund, MdB, Haushälter, Rechtsanwalt, Mitglied Bundesvorstand FDP sowie immer wieder etwas über die Niederlande",18022683,FDP,4
,,"Damit die Zukunft eine Chance hat: Partei ergreifen für Mensch, Umwelt und Tiere!



#MitgefühlWählen und den Stimmlosen eine Stimme geben!",,,6
1621,deukonservative,Offizieller Twitter Kanal der Partei Deutsche Konservative (Bundesverband),216276382,Dt. Konservative,3
656,die_gennburg,"Interessiert an dem, was sich zwischen dem Erbauen und dem Abreißen von Häusern und Städten ereignet. Abgeordnete, 18. & 19.Wahlperiode in #berlin für #dielinke",7.16987626938059E+017,DIE LINKE,0
,,"Mitglied des Abgeordnetenhauses von Berlin (CDU)



für den Bezirk Friedrichshain-Kreuzberg",,,3
1797,SvenjaSchulze68,"Münsteranerin, Sozialdemokratin, MdB und Bundesministerin für wirtschaftliche Zusammenarbeit und Entwicklung. Das ist mein persönliches Twitter-Profil.",7.57979230222368E+017,SPD,2
1280,cjcronenberg,Sauerländer. Bundestagsabgeordneter. Freier Demokrat. Familienvater.,1.32512697363126E+018,FDP,4
611,MatthiasND,"MdL, Politikwissenschaftler, Kreisrat, Stadtrat, Aktiv in JU und CSU, Stadtführer in Neuburg",216683999,CSU,3
,,"Aktuelles aus dem Ministerium für #Arbeit, #Soziales, #Gesundheit und #Gleichstellung #SachsenAnhalt / https://t.co/4IqQZCQicH @SachsenAnhalt",,,6
253,BirgitSippelMEP,"🇪🇺 Mitglied des @europarl_EN 🗣️ Sprecherin der @theprogressives im Ausschuss für bürgerliche Freiheiten, Justiz & Inneres 📍Soest, NRW",1580316802,SPD,2
212,bela_bach,Sozialdemokratin - ehemalige Bundestagsabgeordnete – Bergsteigerin - Feministin – Juristin,1150879752,SPD,2
576,IlseAigner,"MdL, Präsidentin des Bayerischen Landtags und CSU-Bezirksvorsitzende Oberbayern",2060082215,CSU,4
1066,brockes,"Mitglied des Landtags Nordrhein-Westfalen | Liberale Politik für den Niederrhein | Sprecher für Wirtschaft, Energie, Klima, Umwelt und Landwirtschaft",30038263,FDP,4
1827,SawsanChebli,"Sozialdemokratin, Feministin, Mutter. Will die Welt gerechter machen. Positive Energie und gute Ideen sind willkommen, Hass& Drohungen werden angezeigt",8.06177097265902E+017,SPD,2
698,MichaelEfler,"Klimaschützer, Direktdemokrat, Antifaschist. Arbeitet bei @bbk_2010, Born at 325,06 ppm. Metal-Fan. Birder. #StandwithUkraine",377293152,DIE LINKE,0
1911,UmweltRLP,"Ministerium für Klimaschutz, Umwelt, Energie und Mobilität / Umwelt-Informationen aus RLP / https://t.co/xDjNMfsqcN / https://t.co/MwK7GtfIux",7.53162008862126E+017,NA,6
256,delarabur,"SPD-Europaabgeordnete, umwelt-&klimapolitische Sprecherin @spdeuropa, #GreenDeal wie ne 🍉: grüne + öko Schale, roter + gerechter Kern! 🙃",1133570230,SPD,2
792,NelsonJanssen,"Fraktionsvorsitzender der Linken in der Bremischen Bürgerschaft, Bremerhaven, Gesundheitspolitik, Innenpolitik",1851593689,DIE LINKE,0
126,DerLenzMdB,"Mitglied des Deutschen Bundestags, CSU, Wahlkreis 213 Erding-Ebersberg, Energie; Wirtschaft; Nachhaltigkeit und alles andere..",3635730797,CSU,3
,,"Stellvertretende Fraktionsvorsitzende der @BayernSPD_Lndtg | Agrar- und frauenpolitische Sprecherin



Generalsekretärin der @BayernSPD",,,2
302,MartinaRenner,| Mitglied des Bundestages @dielinke | Innenpolitische Sprecherin | Autorin                     | prima di tutto antifascista,68920005,DIE LINKE,0
1103,SvenLefkowitz,"Einrichtungsleiter, Ex-MdL, Fraktionsvorsitzender im Stadtrat und stellv. Vorsitzender im Kreistag #spd #neuwied #rheinlandpfalz OVV #vdk Hier privat unterwegs",181579731,SPD,2
1895,fdprlp,Liberale Tweets für Rheinland-Pfalz. Impressum: https://t.co/WrkfkuDUxI…. Datenschutzerklärung: https://t.co/25RR1nMXFB….,199281559,FDP,4
1010,PatriciaPeill,Ich bin NRW-Landtagsabgeordnete aus und für den Wahlkreis 11/Düren I (Nordkreis Düren Jülich) Impressum: https://t.co/yfMBDrB5YH,7.65520998287368E+017,CDU,6
1902,FREIEWAEHLERRLP,ZUKUNFT für Rheinland-Pfalz ist wählbar: FREIE WÄHLER treten an zur Landtagswahl 2011,220933825,Freie Wähler,6
,,"Wir streiten für mutige, faire, nachhaltige und fortschrittliche Politik. Deutschlands sozialliberale Partei. 🗽⚖️🌿🚀Impressum: https://t.co/q7zMc8FMmj",,,4
956,ImkeByl,Für den Erhalt unserer Lebensgrundlagen und eine geschlechtergerechte Welt 🌱 #Klimaschutz #Feminismus,7.21387731529569E+017,Bündnis 90/Die Grünen,1
,,"Saarbrückerin, Gewerkschafterin, Sozialdemokratin,



Bundestagsabgeordnete, Parlamentarische Geschäftsführerin,



German MP",,,2
1669,HenningRehbaum,Münsterländer 🙋‍♂️ | MdB | #CDUCSU-FraktionBundestag | #KreisWAF | #mobilitaet #klimaschutz| #wirtschaft |#OEPNV | Tubist | #NoAfD,1.33856761178162E+018,CDU,3
325,franksteffel,Präsident der @fuechseberlin @fuechseberlinev,26869088,CDU,6
197,michel_brandt_,#DIELINKE #Karlsruhe (MdB 2017-21)   Konsequent für eine soziale und solidarische Gesellschaft. #Menschenrechte #Seenotrettung #Antifa,1523229536,DIE LINKE,0
877,hschmidt,"MdHB für den Wahlkreis Hamburg-Mitte #hhbue | Sprecher für Wirtschaft, Medien- & Netzpolitik | #NurderHSV | Sozialdemokrat | Unternehmer",2629261,SPD,2
172,fritzfelgentreu,"Mitglied des 18. und des 19. Deutschen Bundestages. @Reichsbanner Schwarz-Rot-Gold, @Volksbund deutsche Kriegsgräberfürsorge, @spdneukoelln. Discite Donatum!",2805272855,SPD,2
2022,TobiasDuenow,"Begeistert für Wissenschaft, Forschung und Kultur (vor allem in Brandenburg). Privat und Sozialdemokrat.",7.26076818839708E+017,SPD,2
632,HaraldWolf20,"Mitglied des Parteivorstandes DIE LINKE, Bundesschatzmeister",1.05219251633197E+018,DIE LINKE,0
222,sabineverheyen,Mitglied des Europäischen Parlament Vorsitzende Im Ausschuss für Kultur und Bildung Christlich Demokratische Union Deutschlands / CDU,2606222267,CDU,3
1339,pfernis,Liberaler im Kopf und im Herzen. Fraktionsvorsitzender der Freien Demokraten im Landtag Rheinland-Pfalz. Twittere hier meine persönliche Meinung.,273936503,FDP,4
551,FloSiekmann,Jüngster MdL Bayern & Fraktionsvize 🌻 | stv. Vorsitzender Untersuchungsausschuss Maske | member @Greens_CoR | kämpft für 🇪🇺 🏳️‍🌈 | Chemiker,9.95699028127586E+017,Bündnis 90/Die Grünen,1
260,HeikeHaensel,"Member of German Parliament 2005-2021, Peace Activist, Achtung: blockiere Beleidigungen&Unterstellungen",332262732,DIE LINKE,6
2001,IntegrationBund,"Daten, #Fakten, Informationen: Tweets vom Team Staatsministerin der Bundesregierung für #Migration, #Flüchtlinge #Integration und #Antirassismus @ReemAlabali",1.11882776352723E+018,NA,6
1828,Mac_Frank,Alter Verwalter und smarter Stadtgestalter. Mein Ding: Menschen - Prozesse - Strukturen. #Sozi #UTB #GemischteStadt,20768582,SPD,2
1730,junomaerz,antifacist & intersectional feminist // cities for all 🌿 // re-elected MPP in Berlin // previously @germanyincanada // tweets deutsch + english // 030 ✊,2286683223,Bündnis 90/Die Grünen,1
,,"MdEP @Left_EU aus Brandenburg. 



Sprecher für Handel, EU-Verträge & EP-Reform. 



Mitglied in den EP-Delegationen USA, #China, #EuroNest, Belarus & Moldau.",,,0
502,petertauber,"Historiker, Autor, Reserveoffizier, Parlamentarischer Staatssekretär a.D., Waidmann, Christdemokrat, das Bild ist von @toko. 🌲🌲🌲🌲",22260122,CDU,3
,,"MdL, Stv. Fraktionsvorsitzende, Sprecherin für Agrarpolitik der bayerischen Landtagsgrünen - und Biobäuerin, https://t.co/V4opRG8Cmv",,,1
1221,Thomasrother,"MdL für Lübeck - Sozi, Donaldist, Katzenfreund, Hundeskeptiker",61276951,SPD,2
,,"Die Lage: Das Deutsche Volk führt einen Krieg gegen sich selbst. Wenn es siegt, ist es verloren.  



stv. Kreisvorsitzender AfD München Ost",,,5
682,Harald_Moritz,Verkehrspolitisch Interessierter  aus Berlin.  #allesaufgrün #Verkehrswende #Fußverkehr #A100 #BER #Radverkehr #TreKö,1527522012,Bündnis 90/Die Grünen,1
1282,spellerberg_m,Mitglied des Bundestages - Sicherheit • Feminismus • Abrüstung - WK Dresden II Bautzen II,9.05109355586101E+017,Bündnis 90/Die Grünen,1
1898,AfD_RLP,Der Landesverband der Alternative für Deutschland in Rheinland-Pfalz,2292221262,AfD,5
1271,ulle_schauws,Feministin 🚺 🏳️‍🌈 Grüne Bundestagsabgeordnete #Frauen #Queer #Lesben #Equalrights #Menschenrechte #Kultur #FeminismUnited - Film- u. Fernsehwissenschaftlerin,17363923,Bündnis 90/Die Grünen,1
292,stephankuehn,"Bürgermeister in der @stadt_dresden, Geschäftsbereich Stadtentwicklung, Bau, Verkehr und Liegenschaften, grüner Bundestagsabgeordneter bis 10/2020",102100926,Bündnis 90/Die Grünen,1
,,"Politiker/in



🔴 Landtagsabgeordnete @spdfraktionbrandenburg



📌 Im Wahlkreis #Premnitz #Milowerland #Rathenow #Rhinow #Wusterhausen #Neustadt (Dosse)",,,2
1623,SchickGerhard,"Aktivist, Vorstand von @Finanzwende , Geschäftsführer von @fw_recherche, 🌈 , Ex-Politiker",2110372301,Bündnis 90/Die Grünen,6
132,StefingerMdB,Münchner. Bayer. Bundestagsabgeordneter. Obmann der CDU/CSU-Fraktion im Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung,2866955729,CSU,3
222,danielakolbe,"Stv. Vorsitzende des #DGB-Sachsen, stv. Vorsitzende der Friedrich-Ebert-Stiftung #FES, ehemalige SPD-MdB, #Leipzig, privat hier",516783036,SPD,2
1158,ClaudiaMaicher,"MdL @SaxGruen | Direktmandat im #Leipzig|er Westen | Vorsitzende im Ausschuss für #Wissenschaft, #Hochschule, #Medien, #Kultur & Tourismus im Landtag Sachsen",236571835,Bündnis 90/Die Grünen,1
,,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative 



https://t.co/LS4pNsxjLn",,,6
2015,Daniela_Behrens,"Niedersächsische Ministerin für Inneres und Sport, Politikwissenschaftlerin, Sozi, Feministin, hier privat, twittert selbst",29225666,SPD,2
202,ChristlichMitte,Wählerin der Christliche Mitte - Für ein Deutschland nach GOTTES Geboten http://t.co/6Xs5ID8yl3,1663657052,Christliche Mitte,3
882,ArnoEnnersAfD,Seit dem 18.01.2019 Mitglied des hessischen Landtages für die AFD,1.0182823079282E+018,AfD,5
929,Dahlemann,"Chef der Staatskanzlei M-V, MdL, Kommunalpolitiker und Sozi",110393601,SPD,2
1617,buendnis21,Bündnis21 e.V.,1.38392152931298E+018,buendnis21,6
380,svenlehmann,🏛 Mitglied des Bundestages 🌻🗳 Köln-Südwest        🏳️‍🌈 Queer-Beauftragter der Bundesregierung 👩‍👩‍👧‍👦 Parl. Staatssekretär @bmfsfj Privat-Profil. er/he,16706236,Bündnis 90/Die Grünen,1
225,MargareteBause,"ehemalige Bundestagsabgeordnete, Grüne, Menschenrechte, stv. Vorsitzende Transparency International Deutschland",280623822,Bündnis 90/Die Grünen,1
,,"Mitglied des Landtags NRW Sprecher für Wirtschaft und Energie der AfD Fraktion



Dipl.-Kfm.



https://t.co/gk7rdXDKE3



https://t.co/JvnRvcPIdR",,,5
792,a_grotheer,"Bremerin, Präsidentin der Bremischen Bürgerschaft, Juristin, Sozialdemokratin, ‘auf Zack‘, hier mit meiner persönlichen Meinung. Frauchen von @pupperpoppy",2222055261,SPD,2
,,"Fortschritt für alle. Durch Ideen. Die Partei des Fortschritts.







https://t.co/dcc7eHry7O







https://t.co/04XBxE8NbX",,,6
,,"Politik, Polemik und ein hauch privates🐨               



1,5° Ultra🌻🌍



#fckafd",,,1
,,"Offizieller Twitter-Account des Parteivorstandes der 



Deutschen Kommunistischen Partei (DKP), 



Hoffnungstraße 18, 45127 Essen,



E-Mail: twitter@dkp.de",,,0
572,NataschaKohnen,#Abgeordnete #BayerischerLandtag #Bücherwurm #liebtfrischeluft 🍃,2702631395,SPD,6
1525,klauslederer,"Weltbürger, Linker, Mitglied des Abgeordnetenhauses von Berlin, hier privat",919760365,DIE LINKE,0
777,HeikoStrohmann,🏛 MdBB | 🏙 Sprecher Stadtentwicklung | Für eine lebendige und grüne Innenstadt 🏡,9.23186112323113E+017,CDU,6
1303,EiblMdl,Landtagsabgeordneter der Freien Wähler Fraktion,1.06212971588803E+018,Freie Wähler,4
728,d_lutzow,AfD Kämpfer patriotisch sozial,8.0278298855508E+017,AfD,5
,,Es zwitschert der Landesverband der AfD Rheinland-Pfalz + https://t.co/pbIuKuig0g… + https://t.co/NlBQE9VTc4… + https://t.co/7O1Dgd2JFf,,,5
2007,bmel,Bundesministerium für #Ernährung und #Landwirtschaft. Bundesminister ist @cem_oezdemir Impressum: https://t.co/CT6uVMJsh1,322697372,NA,6
1772,PraesidentLT_ST,"Präsident des Landtages Sachsen-Anhalt, Präsident DNK @kulturerbe_DNK, STS Kultur a.D., Fan vom Ringheiligtum Pömmelte und #Kultur #wirdgemacht #gibtSinn",2373576763,CDU,6
825,GngrYilmaz6,Hamburg Parteien in Deutschland Bundesregierung &-behörden Demokratie Migration Frauenrechte,9.62659367000801E+017,SPD,1
,,"Ministerium für Familie, Frauen, Kultur und Integration in #RLP.



Datenschutz & Netiquette: https://t.co/hHgqs11rcg…",,,6
218,Schuster_MdEP,Europaabgeordneter 🇪🇺 für Bremen und Bremerhaven (@spdde) | Dieser Account ist nicht mehr aktiv - Anfragen bitten per Mail: info✉https://t.co/nyCNZPF5lF,1.15267576121207E+018,SPD,2
232,FlorianPost,"Stolzer Zwillings-Mädchen-Papa, Ehemann, Bundestagsabgeordneter (2013-2021), Focus-Kolumnist, Jäger, Skifahrer, Klartexter, vormalig SPD- jetzt CSU-Mitglied",721532130,SPD,3
699,AnjaKofbinger,Feministin & begeisterte Homosexuelle| Späti-Fan| Milieuschützerin |,313307285,Bündnis 90/Die Grünen,1
275,SBarrientosK,Künstlerin Kulturlobbyistin Publizistin | #kultur #antira #feminismus,176102376,DIE LINKE,1
,,"Stellvertretender Vorsitzender der AfD-Bundestagsfraktion im 20. Deutschen Bundestag. 







FB: https://t.co/APcCpLsHGw…



IG: https://t.co/vkMUrOy2iw",,,5
1539,MathiasSchulz,🏛 Abgeordneter für den #Wedding | Sprecher für Stadtentwicklung und Brandenburg @spdfraktionbln | Kennt das Ende der Fahnenstange. 🚩,96621861,SPD,2
377,larscastellucci,"Bundestagsabgeordneter, stv. Vorsitzender Innenausschuss, Sprecher für Migration und Integration, Beauftragter für Kirchen und Religionsgemeinschaften @spdbt",17269629,SPD,2
268,SabineLeidig,"bewegungslinkelinke, kapitalismuskritische  Verkehrswendepolitikerin für Klimagerechtigkeit und Überwindung imperialer Lebensweise",257261232,DIE LINKE,0
,,"⌨ Pressestelle des Finanzministeriums #RLP



Impressum: https://t.co/wzybQrwsJj Datenschutz: https://t.co/KNpILUnS4W Netiquette: https://t.co/9IbqbNqW6e",,,6
,,"stellv. Fraktionsvorsitzender der AfD-Fraktion in der BVV Pankow,



Physiotherapeut (https://t.co/lZQskZovHI.),



ehemaliger Abgeordneter im Berliner Abgeordnetenhaus (18.WP)",,,5
,,"Zwei Städte, 27 Abgeordnete: Wir für Bremen und Bremerhaven.



Hier twittert das Presseteam der SPD-Fraktion Bremen.",,,2
908,kathrin_anders,💚🌻 MdL Hessen Sprecherin für #Gesundheit #Geburtshilfe #Kinderrechte #Kinderschutz #Kinderbetreuung #Grundschulen,1257763721,Bündnis 90/Die Grünen,6
,,"Tiere, Klima, Gerechtigkeit.#vegan #tierrechte #agrarwende #mobilitätswende #lsbttiq",,,0
1318,erwinkoehlermdl,Landtagsabgeordneter im Wahlkreis Eppingen  #ltwbw21 im #wkeppingen - Stadtrat Grüne Lauffen a.N. - Mitglied bei,1.37391255823922E+018,Bündnis 90/Die Grünen,1
1239,Denny_Jankowski,AfD Kreissprecher Gera-Jena-Saale-Holzland-Kreis (https://t.co/FURRanAK0T),8.10928252912775E+017,AfD,5
1603,Beatrix_vStorch,"#MdB 20. Deutscher #Bundestag, stellv. Fraktionsvors. THERE IS NO SUCH THING AS „MY PRONOUN“ Tweets v. #BvS & Team. https://t.co/SJ6nKYW3cW",805308596,AfD,6
615,FRANKENSPRECHER,Für die Zukunft unserer Kinder! #Frankensprecher #Kultur #Soziales #Gesundheit #Pflege #FREIEWÄHLER #Ansbach #Mittelfranken #Franken #MdL #BayernsstarkeMitte,132575615,Freie Wähler,6
721,hennerschmidt,"Umwelt-, Klima -, Energie- und Verkehrspolitik. FDP.",27928326,FDP,4
,,"MdL, Mitglied des Thüringer Landtags



Geschäftsführende Gesellschafterin VACOM",,,6
826,TschenPe,Bürgermeister der Freien und Hansestadt Hamburg | Präsident des Deutschen @Bundesrat | hier persönlich | dienstlich @Senat_Hamburg,2715759820,SPD,6
1058,marc_herter,Oberbürgermeister in Hamm und InterimsLandesvorsitzender der NRWSPD. -hier privat unterwegs-,78302022,SPD,2
1923,CDUNRW_de,Die große Volkspartei der Mitte in #NRW. Vorsitzender & Ministerpräsident: @HendrikWuest. Generalsekretär: @PaulZiemiak.,102371677,CDU,3
,,"Basisdemokratische Partei Deutschlands: Volksabstimmungen & Direkte Demokratie.







💚Freiheit



💙Machtbegrenzung



❤️Achtsamkeit



🧡Schwarmintelligenz",,,6
,,"Mit Malu Dreyer gemeinsam für ein starkes, gerechtes, sozialdemokratisches Rheinland-Pfalz! Mehr dazu auf https://t.co/1A0ND0CrS4! 🤝❤️",,,2
1366,KuchSimon,Für die Menschen in unserer Heimat. Mitglied des Landtages Sachsen-Anhalt+Kreisrätin+Mutter+Ehrenamtlerin+Demokratin+Unternehmerin - EINE VON EUCH - immer!,1.20525391722879E+018,CDU,6
657,Georg_Pazderski,Oberst i.G. (a.D.) | Ehemaliger AfD-Fraktionsvorsitzender im Abgeordnetenhaus von Berlin (Follow und RT sind keine Zustimmung),7.16632913287827E+017,AfD,5
988,williehamburg,"Stellvertretende Ministerpräsidentin Niedersachsens, Kultusministerin und direkt gewählte grüne Landtagsabgeordnete für den Wahlkreis Hannover-Mitte.",17227925,Bündnis 90/Die Grünen,1
1820,STMUV_Bayern,Hier twittert das Bayerische #Staatsministerium für #Umwelt und #Verbraucherschutz. Das erste Umweltministerium in Deutschland und weltweit!,2972715026,NA,6
2008,BMUV,"Für das Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz twittert das Social-Media-Team des #BMUV.",162620982,NA,6
,,Hier twittert die politische Partei Wir BürgerLiberal.Konservativ. Impressum:https://t.co/GIji6KOj2xhttps://t.co/MtcOh7Up4b,,,5
1587,katjakipping,Sozialpolitikerin. hier privat https://t.co/2cElEoEwLm,28066013,DIE LINKE,6
1209,JetteWaldinger,Landtagsabgeordnete SSW,7.86159623623529E+017,SSW,6
2039,StM_Klose,Staatsminister für Soziales und Integration (@SozialHessen) der @reghessen. Fighting Corona. Brücken statt Mauern. Vorsitzender #IntMK 22/23. er/he,9.13228703983661E+017,Bündnis 90/Die Grünen,6
205,Bue_So,"Eine Bürgerrechtsbewegung die für eine neue Weltwirtschaftsordnung kämpft - schaut euch die Welt an, wir brauchen dringend eine neue...",232830595,Bürgerrechtsbewegung Solidarität,6
1726,ThomasHeilmann,"MdB für Steglitz-Zehlendorf, Klimapolitiker, Vors. der KlimaUnion, Justizsenator a.D., Unternehmer, Autor vom #NEUSTAAT, CDU | Team kommentiert mit /TTH 🇺🇦",56806603,CDU,3
2012,GrueneBundestag,Auf Grün kommt’s an!,22725119,Bündnis 90/Die Grünen,1
1928,VerkehrNRW,"Twitter-Account des Ministeriums für Umwelt, Naturschutz und Verkehr des Landes Nordrhein-Westfalen (MUNV NRW) zum Thema #Mobilität. Folgen Sie auch @UmweltNRW!",8.89502518321066E+017,NA,6
212,spdde,Soziale Politik für Dich.,26258162,SPD,2
1962,sozmiSH,"Hier twittert das Social-Media-Team des Sozialministeriums über Neues zu den Themen KiTa, Jugend, Familie, Senioren, Integration und Gleichstellung.",1.08366923550698E+018,NA,6
673,UelkerRadziwill,"Co-Vorsitzende Forum DL21-Die Linke in der SPD. 2001-2021 Sprecherin für Soziales der SPD-Fraktion #AGH, Staatssekretärin a.D. #Sozi #Berlinerin #MdA",2573069617,SPD,2
,,"Freier Demokrat



Vizepräsident des Hessischen Landtags



Landtagsabgeordneter



Staatsminister a.D.",,,4
55,TillMansmann,"Südhessisches MdB | Entwicklungspolitischer Sprecher @fdpbt | Innovationsbeauftragter ""Grüner Wasserstoff"" @BMBF_Bund | Mitglied im Finanzausschuss",9.52029866283283E+017,FDP,4
,,"#DGB-Vorsitzende @dgb_news | Überzeugungstäterin |  Feministin | 







Impressum/Datenschutz: https://t.co/TmfOKxo2M1",,,0
282,HESommer,2017-2021 Member of the German Bundestag | Member of the OSCE-PA| Historian and Gender Scientist 🇺🇦,123882918,DIE LINKE,6
286,HildeMattheis,Linke Sozialdemokratin,115612153,DIE LINKE,2
1299,thereallenzii,Bundestagsabgeordnete im Eifel-Mosel Kreis Teenie-Abgeordnete #eifelkreisbitburgprüm  #vulkaneifel #bernkastelwittlich #SPD #Feministin,38250199,SPD,2
,,"Mitglied im #EUParlament 



Fachpolitische Sprecherin der ID-Fraktion für Frauenrechte sowie Kultur und Bildung als Koordinatorin in den Ausschüssen FEMM & CULT",,,6
1570,RenateKuenast,"Feministin, Foodie, Gärtnerin. Anwältin, Sozialarbeiterin, MdB. Verbraucherministerin.a.D , Kämpfe für das Recht + RechtaufNahrung #darumGrün",1225265288,Bündnis 90/Die Grünen,1
1813,cdu_fraktion_th,HEIMAT. LAND. THÜRINGEN. | Politik aus dem Thüringer Landtag | Vorsitzender @mariovoigt,96122129,CDU,3
1156,ThomasLoeserDD,Lehrer/ #MdL @saxgruene/ Direktmandat #Dresden #Altstadt #Neustadt/ #Stadtrat/ #Wohnen #Stadtentwicklung #Baukultur #Denkmal #Bildung #Kultur #Antifaschist,382136566,Bündnis 90/Die Grünen,1
579,MichaelPiazolo,Staatsminister für Unterricht und Kultus / Stellv. Landesvorsitzender der Freien Wähler Bayern / Vorsitzender der Freien Wähler München,2832862151,Freie Wähler,6
,,"MdB für die #Südpfalz | Parl. Staatssekretär @bmbf_bund | @EYL40 | 



(TB) = Team Brandenburg",,,6
1982,FDP_LSA,Wir sind eure liberale Stimme in Sachsen-Anhalt. 💛 Jetzt Mitglied werden! #VielZuTun,19181881,FDP,4
1989,spd_lt_lsa,Wir machen soziale Politik für Dich.,7.69226260786106E+017,SPD,2
1682,zoe_gruene,🌻 Direkt gewählte Bundestagsabgeordnete für Karlsruhe👩‍🎓 Dr.-Ing. ✊ Für #klimaschutz #tierschutz #tierrechte #zusammenhalt 🌱💪 plant powered 🍀 Zoe+Team,1.22866269631822E+018,Bündnis 90/Die Grünen,1
1625,mlpdde,Marxistisch-Leninistische Partei Deutschlands - Die sozialistische Alternative! // Kontakt: info@mlpd.de // Werde Mitglied: https://t.co/6VEEgUtlv2,8.6798626739227E+017,MLPD,0
1129,SaschaZehner,"Christ - Abgeordneter im Saarländischen Landtag - Vorsitzender der CDU-Fraktion Saarbrücken: ""Für Freiheit muss man etwas wagen"" - Tweets Privatmeinung",27898892,CDU,3
978,PhilippRaulfs,Landtagsabgeordneter für den Gifhorner Südkreis,75813892,SPD,6
1262,linkeanja,"MdLThüringen,Mensch,Leidenschaftlich,Demokratietante,Links",60985121,DIE LINKE,0
1536,romansen1337,#Berlin born&raised | football fanatic | Vorsitzender FDP #MaHe| #feminist | ❤️🇪🇺,895828559,FDP,4
739,ErikStohn,#engagiert #sozi #brandenburg Für die Region und die Fraktion,1.03232029288221E+018,SPD,2
602,PeterTomaschko,Mitglied des Bayerischen Landtags - CSU-Kreisvorsitzender Aichach-Friedberg,282755900,CSU,3
625,ChGraeff,"Berliner| Abgeordneter in Berlin für Biesdorf, Marzahn, Friedrichsfelde| Mittelstand| Gesundheit, Pflege| Energie| Lebensmotto: Humor, Kiez & Kosmos",7.98811366735782E+017,CDU,6
1216,L_Petersdotter,📍Direkt gewählter Abgeordneter für Kiel-Nord. 🏛️ Landtag Schleswig-Holstein. 🌱 Grün. Fraktionsvorsitzender. 🔨 Sprecher für Wirtschaft und Arbeit.,1281030502,Bündnis 90/Die Grünen,1
211,MatthiasHauer,Bundestagsabgeordneter 🇩🇪 | Direktmandat 🗳 | Essen 😍 und Ruhrgebiet 🏙 | Finanzen 💶 und Digitales 👨🏼‍💻 | gegen Extremismus 🔞 | Anwalt ⚖️ | CDU 📓,1158585210,CDU,3
963,SebLechner,"Landes- und Fraktionsvorsitzender der @CDUNds, Landtagsabgeordneter für Neustadt & Wunstorf.",1088619268,CDU,3
,,"Landtagsabgeordneter im Bayerischen Landtag I



Fraktion BÜNDNIS90/DIEGRÜNEN I Rechtspolitischer Sprecher",,,1
952,althusmann,Landesvorsitzender der @CDUNds & Abgeordneter des Niedersächsischen Landtags,7.77276273187959E+017,CDU,3
