"X","twitter_handle","example","user_id","party","label"
801,"BettinaHornhues","Mitglied der Bremischen Bürgerschaft (seit 2019), Mitglied des Deutschen Bundestag (2013-2017), Impressum: https://t.co/6A2dGbL7kP…",275202267,"CDU",6
1688,"BettinaLugk","MdB für den Märkischen Kreis ll / Mitglied im Sportausschuss l Mitglied im Auswärtigen Ausschuss l stellv. Mitglied im Ausschuss für wirts. Zusammenarbeit",1193991990196785152,"SPD",6
1553,"BettinaMartin2","Ministerin für Wissenschaft, Kultur, Bundes- und Europaangelegenheiten #MV | MdL südl. Vorpommern & Uckermark | hier privat unterwegs!",2272093596,"SPD",6
651,"Bettina_Jarasch","Fraktionsvorsitzende @gruenefraktionb | ?? für #Menschen #Klimaschutz #Zusammenhalt #ökosozial #ZeitFürGrün",728783193931652992,"Bündnis 90/Die Grünen",1
1823,"BildungTH","Hier twittert das Team der Pressestelle des Thüringer Ministeriums für Bildung, Jugend und Sport – Datenschutz: https://t.co/8wegVtWKGp…",27258202,,6
1908,"Bildung_RLP","Hier twittert die Pressestelle des Ministeriums für Bildung Rheinland-Pfalz. Impressum: https://t.co/DoNEbOFgOf Netiquette: https://t.co/JAXbkuxOlP Datenschutz: https://t.co/8cDxD031RO",873089987553615872,,6
1966,"Bildung_SH","Hier twittert das Social-Media-Team des Ministeriums für Allgemeine und Berufliche Bildung, Wissenschaft, Forschung und Kultur des Landes Schleswig-Holstein.",352982198,,6
1930,"BildungslandNRW","Hier twittert das Presseteam des Ministeriums für Schule und Bildung des Landes Nordrhein-Westfalen.",899678575202279040,,6
1222,"Bina_Khan_","Abgeordnete @gruenebundestag ?? • Ausschuss für Inneres & Heimat • Ausschuss für Digitales • @MisbahKhan@gruene.social",98756279,"Bündnis 90/Die Grünen",1
752,"BirgitBessin","Landesvorsitzende #AfD #Brandenburg, Mitglied im Landtag Brandenburg + Kreistag Teltow-Fläming ??",2978223923,"AfD",5
253,"BirgitSippelMEP","???? Mitglied des @europarl_EN ??️ Sprecherin der @theprogressives im Ausschuss für bürgerliche Freiheiten, Justiz & Inneres ??Soest, NRW",1580316802,"SPD",6
1602,"Birke_Bull","Was mit Bildung. Bildungsfrau, mit viel politischer Erfahrung. Geforscht über #Bildungschancen in der #Kita. Jetzt unterwegs, um genau darüber zu diskutieren.",81392072,"DIE LINKE",6
1023,"BjoernFranken","Papa, Familienmensch, BVB-Fan und politischer Überzeugungstäter",2720629597,"CDU",6
1222,"BjoernHoecke","Landessprecher und Fraktionsvorsitzender der AfD Thüringen",2782280231,"AfD",5
296,"BjoernSimon","???? CDU-Bundestagsabgeordneter ?? Stadt- und Kreis Offenbach ✈️ Verkehrs- & ?? Umweltpolitiker",93825552,"CDU",3
1233,"BlechschmidtA","Seit 2002 Abgeordneter im Thüringer Landtag, seit 2009 mit Direktmandat. Mein Team und ich meinen: Mehr Demokratie wagen - Politik muss erklären, nicht belehren",951080921163292672,"DIE LINKE",6
1170,"BoehmeMarco","parlamentarischer Geschäftsführer @linke_LTSachsen Sprecher für Klimaschutz, Energie & Mobilität. Klimaaktivist & Antifaschist. @linXXnet",21297232,"DIE LINKE",0
1822,"BoehningB","Film, Kultur und Eisern.",17819913,"SPD",6
802,"Bolayela","Ich heiße Elombo Bolayela und bin 25 Jahre alt. Familienvater,Im Betriebsrat,Kandidat 21 der SPD-Liste für die Bürgerschaftswahl am 22. Mai 2011",258202271,"SPD",2
752,"BommertF","Im Landtag Brandenburg,für die Brandenburger Interessen",2833202817,"CDU",6
1183,"Borchert_CDU","Carsten Borchert #CDU MdL #SachsenAnhalt #Salzwedel #Altmark",726287298956886016,"CDU",3
1726,"Boris_Rhein","Hessischer Ministerpräsident @RegHessen. Hier twittert das Team von Boris Rhein (Red). https://t.co/pbBKBouwG2",1329972651791879936,"CDU",6
590,"BozogluCemal","Landtagsabgeordneter in Bayern für Bündnis 90 / Die Grünen",1166277892,"Bündnis 90/Die Grünen",1
113,"BraFDP","MdB für die #Südpfalz | Parl. Staatssekretär @bmbf_bund | @EYL20 | (TB) = Team Brandenburg",802968297831739008,"FDP",6
1670,"BreherSilvia","Politikerin. Mama. Stellvertr. Vors. CDU Deutschland, Bundestagsabgeordnete Oldenburger Münsterland. Echtes Landkind. Heimatliebe. Kann uk Platt verstaohn. Moin",1337056810566553600,"CDU",3
77,"Brehm_inNBGNord","Direkt gewählter Abgeordneter im Wahlkreis Nürnberg-Nord | Finanz- und haushaltspolitischer Sprecher der CSU im Deutschen Bundestag | Mitglied im CSU-Präsidium",902302932257293056,"CSU",3
1562,"BriHasselmann","Vorsitzende der Bundestagsfraktion Bündnis 90/Die Grünen ?? // Das Team tweetet unter: /TBH",1131092102,"Bündnis 90/Die Grünen",1
1258,"BrianNickholz","Bundestagsabgeordneter für den Wahlkreis 122 - Recklinghausen II (Datteln, Haltern am See, Herten, Marl und Oer-Erkenschwick), NRW",1970779310,"SPD",6
1711,"Bruno_Hoenel","Bundestagsabgeordneter für den Wahlkreis #Lübeck | Im Bundestag: Haushalt & Finanzen | Mitglied Lübecker Bürgerschaft | Parteirat @Gruene_SH | Psychologe MSc",859112360228917248,"Bündnis 90/Die Grünen",1
701,"BuBernd","Staatssekretär für Digitalisierung in Sachsen-Anhalt | Hier natürlich privat.",276238100,"FDP",6
1279,"Bubendorferfdp","#Freigeist | #Bayern | Bundestagsabgeordnete @fdpbt | Mitglied im Ausschuss für Inneres und Heimat | Mitglied im Petitionsausschuss",887323632627003008,"FDP",4
1775,"Buchheim1","Abgeordnete @linksfraktionST im Landtag von Sachsen-Anhalt, Wahlkreis Köthen",2220637672,"DIE LINKE",0
219,"BuchheitMarkus","| Mitglied des Europäischen Parlaments | #AfD- Delegation innerhalb der Fraktion Identität und Demokratie #MEP, #INTA, #IMCO, #ITRE",1153326221628649984,"AfD",5
205,"Bue_So","Eine Bürgerrechtsbewegung die für eine neue Weltwirtschaftsordnung kämpft - schaut euch die Welt an, wir brauchen dringend eine neue...",232830595,"Bürgerrechtsbewegung Solidarität",6
1226,"Buehlandreas","Heimatmensch für den ??südlichen #IlmKreis u. #Schmiedefeld. Parlamentarischer Geschäftsführer der @cdu_fraktion_th ????‍♂️ Mitglied des Landtag ??#bühlpacktan",2279896372,"CDU",3
761,"BuettnerAndreas","Mitglied des Landtags Brandenburg #linke_ltbb Sprecher für Soziales, Verbraucherschutz, Verkehr und Religion #Zionist ???? עם ישראל חי FCKBDS",867832583,"DIE LINKE",0
1612,"Buettner_SDL","Mitglied des Landtages von Sachsen-Anhalt | ehemaliges Mitglied des Deutschen Bundestages | Stadtrat der Hansestadt Stendal",881280298023916032,"AfD",6
2002,"BundesKultur","Hier twittert das Social-Media-Team der Beauftragten der BReg für Kultur und Medien. Netiquette: https://t.co/EJZSVApZO2",822888938103825024,,6
691,"BurkertEulitz","Sprecherin für Familie und Bildung der @gruenefraktionb im @agh_berlin | Direktgewählte Abgeordnete aus Friedrichshain-Kreuzberg. Rechtsanwältin.",861263922,"Bündnis 90/Die Grünen",1
1650,"BurkertMartin","stellv. Vorsitzender Eisenbahn- und Verkehrsgewerkschaft (EVG); ehem. Mitglied des Deutschen Bundestages für die SPD (2005-01/2020)",36329898,"SPD",2
222,"BuschmannMartin","Mitglied des Europäischen Parlaments",1021622032829100032,"no party affiliation",6
1326,"CBvHeusinger","#MdL, Parlamentarischer Geschäftsführer und Sprecher für Innenpolitik und Justiz- #gruene #gruenerlp #ltrlp #koblenz #rlp",21628730,"Bündnis 90/Die Grünen",1
212,"CDU","Die #CDU ist die Volkspartei der Mitte. Seit 1925. - Redaktion: https://t.co/NyHUkYQYT2 Impressum: https://t.co/ItwaUKUbve",20229858,"CDU",3
